amount,is_new_recipient,country,device_type,device_trust_score,transaction_hour,prior_transaction_count,is_fraud
154.26,1,SA,mobile,82.6,7,154,0
133.78,0,SA,mobile,98.8,18,118,0
960.76,0,SA,atm,76.6,6,59,0
381.56,0,SA,web,60.1,11,131,0
489.86,0,NG,mobile,80.7,16,167,0
536.31,0,SA,web,98.0,14,141,0
384.01,0,SA,web,61.3,16,89,0
201.28,0,SA,mobile,99.5,9,83,0
1040.76,0,SA,web,89.8,12,195,0
2091.1,0,SA,mobile,75.9,10,188,0
1368.29,0,SA,atm,83.2,16,86,0
443.44,0,SA,atm,96.2,10,101,0
1185.79,0,SA,mobile,89.5,11,157,0
726.96,1,SA,atm,96.7,17,157,0
2283.49,1,SA,web,63.9,13,139,0
763.95,0,SA,web,85.7,11,147,0
1308.29,0,SA,mobile,91.0,20,128,0
4420.74,1,US,web,5.0,5,0,1
923.03,1,SA,web,70.3,20,167,0
195.59,0,SA,atm,70.2,10,175,0
1131.18,0,PK,atm,62.7,15,171,0
273.66,0,NG,web,88.8,18,90,0
1373.66,1,NG,mobile,21.4,0,2,1
473.13,0,SA,atm,91.6,9,86,0
530.67,0,SA,mobile,75.4,14,124,0
553.38,0,SA,mobile,92.2,16,77,0
2019.1,1,SA,mobile,79.8,20,179,0
1872.75,0,SA,mobile,63.1,14,177,0
530.05,0,SA,mobile,62.0,7,190,0
107.8,0,SA,atm,83.1,7,68,0
257.81,0,SA,atm,68.9,15,130,0
235.78,1,AE,atm,69.5,15,173,0
465.09,0,SA,atm,62.3,19,121,0
569.15,0,SA,atm,70.2,17,155,0
2557.56,0,IN,mobile,78.1,12,162,0
1268.32,0,SA,mobile,94.8,20,81,0
967.44,1,SA,mobile,95.7,6,181,0
437.33,1,PK,atm,83.0,6,19,0
108.03,1,SA,mobile,69.1,6,122,0
428.24,0,SA,web,84.4,12,121,0
472.26,0,NG,web,61.0,11,103,0
296.85,1,SA,web,94.0,16,40,0
892.18,1,AE,web,71.0,9,126,0
1686.61,0,SA,mobile,73.8,15,156,0
504.58,0,SA,web,92.5,16,142,0
1801.81,1,SA,web,75.2,19,150,0
226.1,0,SA,web,91.4,13,42,0
99.38,0,SA,web,83.7,15,82,0
617.44,0,SA,atm,92.9,8,47,0
841.02,0,SA,mobile,87.9,13,44,0
1688.92,0,SA,web,65.5,20,154,0
1757.05,0,SA,web,94.5,18,15,0
2012.29,1,UK,web,92.4,9,51,0
1786.15,1,SA,mobile,84.5,17,178,0
312.17,0,EG,mobile,66.1,12,79,0
738.53,1,SA,web,61.6,14,135,0
1346.77,0,SA,web,69.9,17,91,0
208.03,0,SA,web,61.7,19,24,0
948.11,0,SA,atm,80.9,14,150,0
405.69,0,SA,atm,83.0,8,150,0
312.47,0,SA,web,83.1,20,6,0
802.35,0,SA,web,61.3,9,158,0
618.71,0,SA,web,99.1,11,5,0
582.93,0,AE,mobile,82.0,16,182,0
2502.54,0,SA,web,92.4,19,45,0
1017.28,1,PK,atm,29.1,23,1,1
537.23,0,SA,web,76.7,12,154,0
500.2,0,SA,atm,79.1,20,49,0
1456.24,1,SA,atm,91.1,10,74,0
1480.83,0,SA,atm,82.5,12,145,0
5957.38,1,SA,atm,87.8,15,183,0
286.94,0,PK,mobile,86.2,14,88,0
780.54,0,SA,web,62.3,20,41,0
2673.97,1,SA,mobile,69.3,20,100,0
211.97,0,SA,web,60.3,17,153,0
736.39,0,EG,mobile,60.1,14,60,0
1629.74,1,AE,web,86.3,14,37,0
335.4,0,US,atm,97.7,16,104,0
640.31,1,AE,web,68.5,15,163,0
350.91,0,SA,atm,92.9,14,132,0
572.08,0,PK,web,86.1,6,77,0
705.09,0,SA,atm,97.2,8,58,0
179.11,0,SA,atm,70.0,18,141,0
1846.95,0,SA,web,66.8,6,84,0
703.67,1,SA,mobile,77.0,7,121,0
121.24,1,SA,web,77.1,21,21,0
318.78,0,SA,atm,73.3,18,60,0
134.83,0,SA,web,87.6,17,163,0
1946.4,0,SA,web,93.1,15,36,0
1022.75,0,SA,atm,81.6,18,166,0
500.82,1,PK,atm,78.2,7,52,0
314.83,0,SA,web,65.3,14,176,0
928.85,1,SA,atm,82.5,13,71,0
122.42,0,SA,web,80.5,10,19,0
419.64,0,SA,atm,61.1,16,46,0
1829.1,0,SA,atm,87.8,20,52,0
276.44,0,SA,atm,92.7,6,135,0
628.02,0,SA,mobile,86.7,11,9,0
819.47,0,NG,mobile,83.4,8,43,0
1765.04,0,SA,atm,73.2,13,177,0
1356.95,0,AE,atm,78.2,8,181,0
610.9,0,SA,web,76.6,18,48,0
107.45,0,SA,web,73.8,18,20,0
532.78,0,PK,atm,97.1,15,145,0
789.32,0,SA,web,61.1,18,172,0
287.28,0,SA,web,84.0,18,146,0
153.56,1,SA,atm,67.2,19,49,0
171.94,0,SA,web,96.5,11,194,0
470.85,0,PK,mobile,62.0,9,46,0
815.41,0,SA,web,91.1,19,172,0
6054.16,0,PK,mobile,82.1,9,105,0
642.75,0,SA,atm,88.7,12,136,0
970.3,1,SA,atm,65.9,19,185,0
502.21,0,SA,web,82.6,8,53,0
11667.9,1,UK,mobile,30.8,0,4,1
229.31,1,SA,web,68.7,12,122,0
619.87,0,SA,web,65.8,13,34,0
530.15,0,SA,web,62.7,16,166,0
2167.16,1,SA,web,70.5,13,51,0
247.51,0,SA,web,68.9,15,89,0
264.47,0,SA,atm,89.4,11,16,0
332.42,1,AE,mobile,95.2,14,111,0
835.83,0,SA,mobile,95.5,12,90,0
579.09,0,SA,atm,84.6,10,190,0
235.63,0,SA,atm,94.8,17,72,0
2232.64,0,SA,web,90.7,16,197,0
424.38,1,SA,web,86.3,18,191,0
283.46,0,SA,mobile,64.0,10,196,0
1714.38,1,SA,mobile,75.8,21,148,0
4755.73,1,NG,mobile,41.4,1,7,1
3028.29,0,PK,atm,86.7,8,125,0
1525.27,0,SA,web,71.3,14,30,0
206.25,1,SA,mobile,88.3,17,147,0
491.4,0,NG,mobile,76.6,17,110,0
294.03,0,SA,web,99.0,6,36,0
1751.47,1,SA,mobile,99.0,6,89,0
357.76,0,IN,mobile,83.9,6,103,0
1904.66,0,IN,mobile,98.1,8,102,0
308.56,0,SA,atm,90.8,12,96,0
1726.3,1,SA,atm,72.6,16,139,0
1934.62,0,SA,web,64.4,7,16,0
131.5,1,SA,atm,73.9,15,45,0
366.12,0,SA,atm,97.1,7,5,0
1167.12,0,AE,atm,83.5,14,89,0
129.76,0,SA,atm,61.0,11,93,0
58.31,0,SA,atm,89.1,9,66,0
608.22,0,AE,mobile,78.3,6,49,0
991.85,1,AE,web,64.9,13,88,0
479.03,0,SA,atm,88.5,13,192,0
1286.69,0,SA,atm,66.9,14,5,0
69.69,0,SA,mobile,64.3,18,85,0
138.74,0,EG,mobile,87.1,18,146,0
5030.62,1,AE,web,94.9,6,197,0
451.06,0,SA,atm,66.2,14,30,0
499.89,1,SA,web,92.4,7,105,0
231.94,0,EG,web,62.3,12,35,0
310.46,0,AE,mobile,62.1,20,71,0
1836.54,1,PK,mobile,76.2,17,196,0
179.38,0,SA,web,96.5,16,6,0
1213.34,0,SA,mobile,60.2,19,124,0
115.32,0,SA,atm,85.8,18,172,0
164.32,1,AE,mobile,93.8,19,91,0
730.64,0,UK,mobile,94.8,7,110,0
290.34,1,PK,web,80.4,15,91,0
1261.61,1,SA,web,93.9,17,121,0
973.56,0,SA,mobile,61.3,12,84,0
1245.17,0,AE,atm,73.3,19,73,0
2542.25,1,SA,atm,61.1,9,23,0
515.22,0,SA,web,74.8,9,186,0
495.1,0,SA,web,96.5,12,188,0
295.7,1,SA,web,73.7,19,45,0
450.1,0,UK,atm,71.9,14,131,0
262.98,0,SA,atm,71.8,8,188,0
319.72,1,AE,mobile,62.1,20,157,0
355.37,1,SA,atm,90.4,13,57,0
128.85,0,EG,mobile,62.8,17,126,0
820.53,0,SA,mobile,74.7,7,145,0
998.23,1,SA,web,65.2,9,138,0
526.87,0,AE,mobile,71.2,16,144,0
113.51,0,SA,web,82.2,15,199,0
637.46,0,SA,mobile,99.4,20,129,0
494.66,0,SA,mobile,99.3,19,6,0
1848.03,0,SA,mobile,81.1,20,170,0
445.41,0,SA,mobile,87.9,11,51,0
3973.49,1,NG,web,4.7,3,7,1
1384.68,1,PK,web,90.3,7,126,0
675.42,0,SA,web,81.5,15,102,0
2639.47,0,SA,atm,83.1,6,75,0
322.43,0,AE,web,87.9,7,28,0
281.88,0,SA,atm,93.1,11,192,0
1041.3,1,SA,atm,78.4,6,52,0
815.62,0,SA,web,84.9,21,87,0
1551.05,0,SA,web,85.2,16,192,0
673.34,0,AE,mobile,79.6,11,48,0
461.47,0,SA,web,98.4,21,171,0
4239.44,0,IN,atm,81.0,7,76,0
467.56,0,SA,web,78.4,9,140,0
699.44,0,SA,atm,77.7,6,177,0
474.93,0,PK,mobile,85.4,20,151,0
234.95,0,SA,mobile,92.0,20,185,0
179.4,0,SA,atm,86.0,13,174,0
282.41,0,SA,mobile,66.3,18,164,0
462.14,0,SA,mobile,76.7,9,132,0
465.82,0,SA,atm,73.3,15,199,0
149.29,0,SA,web,61.6,16,20,0
1098.0,0,SA,atm,90.6,9,90,0
299.74,0,IN,mobile,72.2,16,146,0
1024.3,0,NG,atm,68.4,13,29,0
221.82,0,SA,web,93.8,9,17,0
1110.01,0,SA,mobile,63.1,14,166,0
2904.12,1,SA,web,66.6,21,55,0
626.57,0,SA,web,60.2,15,35,0
337.7,0,UK,web,94.8,19,95,0
480.58,0,SA,web,87.1,10,63,0
729.65,0,SA,atm,74.8,18,72,0
246.1,0,SA,mobile,69.2,9,7,0
1223.84,0,US,web,79.2,14,34,0
83.5,0,SA,mobile,78.6,6,60,0
582.07,0,SA,web,94.8,21,60,0
391.47,0,SA,atm,84.0,9,94,0
212.34,0,SA,atm,97.8,17,171,0
366.59,0,SA,web,83.1,9,88,0
2050.11,0,IN,atm,67.4,17,164,0
748.52,0,SA,mobile,77.8,16,144,0
1376.02,0,NG,mobile,81.0,20,83,0
206.78,1,IN,web,67.2,15,61,0
873.1,0,AE,mobile,80.1,18,16,0
320.5,0,SA,mobile,98.4,16,191,0
3542.52,0,NG,web,75.3,17,9,0
350.89,0,SA,web,74.0,11,21,0
242.69,0,IN,web,62.3,20,153,0
1787.97,0,AE,web,80.7,9,20,0
412.93,0,PK,mobile,60.8,19,27,0
1110.02,0,SA,atm,73.3,7,49,0
1306.82,0,SA,mobile,91.5,9,117,0
601.07,0,SA,web,85.1,14,76,0
1189.35,0,SA,atm,85.2,12,11,0
957.19,0,AE,atm,97.6,16,169,0
1596.18,1,UK,web,94.7,21,88,0
315.94,0,SA,mobile,77.2,13,14,0
1343.18,1,AE,web,62.0,20,44,0
601.19,0,UK,web,82.4,10,185,0
2957.06,0,SA,atm,91.2,14,5,0
3567.59,0,SA,web,68.6,9,15,0
1016.57,0,AE,atm,84.6,20,102,0
1242.41,0,SA,atm,69.4,9,29,0
323.27,0,SA,atm,95.3,21,41,0
3441.41,0,EG,mobile,60.3,7,148,0
232.91,0,SA,web,61.6,7,84,0
187.06,0,SA,atm,96.9,16,147,0
2596.15,1,EG,atm,31.1,1,3,1
1212.26,0,SA,mobile,72.9,10,21,0
428.83,0,SA,atm,87.1,21,48,0
222.96,0,SA,atm,60.3,20,130,0
8086.57,1,UK,atm,5.9,2,8,1
644.83,0,SA,atm,90.6,12,104,0
234.14,0,SA,atm,62.9,7,168,0
1681.36,0,UK,web,69.7,8,18,0
1172.01,0,AE,atm,77.2,12,55,0
1321.7,0,SA,mobile,65.9,7,20,0
8036.73,1,SA,atm,44.7,2,5,1
205.23,1,IN,web,63.1,17,31,0
183.55,0,UK,web,65.2,7,164,0
409.89,0,SA,web,71.2,8,81,0
2007.54,0,SA,mobile,63.3,18,171,0
546.36,1,IN,mobile,91.9,16,45,0
475.59,0,SA,mobile,76.5,9,198,0
260.1,0,SA,atm,70.8,7,151,0
344.5,0,PK,mobile,95.3,21,107,0
1346.73,0,SA,mobile,75.7,20,165,0
3445.66,0,EG,atm,80.2,7,101,0
660.92,0,AE,atm,85.7,6,148,0
107.96,0,SA,mobile,91.0,16,60,0
85.81,0,AE,mobile,88.9,20,73,0
572.43,0,SA,web,67.0,14,80,0
4392.2,1,PK,atm,34.9,4,7,1
537.26,0,SA,atm,62.1,15,159,0
817.31,0,SA,mobile,78.9,21,123,0
406.62,0,SA,atm,85.6,14,191,0
1055.63,0,SA,mobile,62.3,11,26,0
433.9,0,SA,atm,61.3,17,188,0
1255.56,1,SA,web,90.1,12,56,0
1939.46,0,PK,atm,81.8,10,69,0
659.46,0,SA,web,63.6,13,82,0
231.66,0,SA,web,71.5,7,70,0
803.26,0,SA,web,94.1,7,74,0
271.4,0,SA,atm,71.3,21,76,0
641.54,0,SA,atm,99.8,7,37,0
762.6,0,SA,atm,78.5,8,170,0
2428.01,0,SA,mobile,67.6,17,158,0
920.83,0,SA,web,95.5,20,83,0
1076.99,0,PK,atm,89.3,14,36,0
476.24,1,SA,atm,68.7,17,194,0
222.93,0,SA,web,82.8,12,72,0
727.43,1,SA,atm,98.6,18,52,0
3993.07,0,SA,mobile,74.1,7,105,0
381.18,0,AE,web,60.3,16,72,0
715.07,0,SA,web,90.0,21,88,0
576.13,1,SA,mobile,72.6,6,21,0
1538.49,0,EG,mobile,67.6,16,7,0
1246.17,0,SA,web,71.2,18,126,0
628.05,0,PK,mobile,95.6,13,73,0
218.72,0,SA,web,78.1,7,69,0
142.58,0,SA,web,91.4,16,51,0
350.45,0,SA,web,65.0,11,46,0
134.44,0,SA,atm,69.9,19,88,0
957.41,0,AE,atm,92.7,15,56,0
647.59,0,IN,mobile,96.1,12,85,0
1312.54,0,SA,web,73.8,21,12,0
835.19,1,PK,mobile,88.8,19,95,0
1439.42,0,SA,mobile,66.5,20,78,0
1262.26,1,EG,web,47.5,3,8,1
392.69,0,SA,web,61.7,7,132,0
936.8,1,SA,web,96.9,11,199,0
1283.23,1,SA,atm,63.5,18,171,0
1981.3,0,AE,atm,70.0,8,120,0
271.85,0,SA,atm,82.3,20,136,0
887.01,0,SA,mobile,68.8,20,64,0
2625.41,0,SA,mobile,82.9,21,194,0
919.82,0,SA,web,100.0,10,134,0
329.13,0,AE,atm,77.3,15,93,0
1316.47,0,NG,mobile,76.7,8,9,0
1003.01,0,SA,atm,80.1,15,129,0
359.83,1,SA,atm,81.8,21,193,0
823.24,1,SA,atm,90.1,14,148,0
193.67,0,SA,mobile,71.1,17,40,0
468.42,0,AE,web,65.3,17,46,0
1067.44,0,SA,atm,88.9,7,140,0
1039.59,0,SA,web,69.6,10,122,0
303.89,0,PK,mobile,89.8,6,105,0
1082.72,1,SA,web,98.7,13,51,0
1118.65,1,SA,mobile,70.6,18,192,0
252.62,0,AE,atm,74.8,10,98,0
877.35,0,SA,atm,88.0,14,72,0
1106.16,0,SA,mobile,66.6,9,83,0
848.74,0,SA,mobile,70.2,9,194,0
1057.53,0,SA,web,95.0,21,109,0
821.16,1,SA,mobile,86.1,6,13,0
4152.76,0,AE,mobile,82.9,10,194,0
299.5,0,SA,atm,72.2,14,125,0
189.57,0,SA,web,63.9,8,87,0
1232.46,0,SA,atm,69.1,10,160,0
1475.51,0,AE,web,63.5,16,94,0
503.77,0,SA,web,77.7,6,144,0
482.05,0,IN,mobile,98.9,21,117,0
1211.61,0,SA,atm,86.7,16,80,0
1024.49,0,EG,mobile,60.6,19,36,0
972.9,0,EG,mobile,68.8,13,169,0
404.73,1,SA,web,62.9,16,112,0
1195.13,0,SA,web,74.5,16,62,0
737.44,0,SA,mobile,98.7,8,59,0
3430.85,0,SA,web,95.9,12,96,0
645.33,1,SA,mobile,94.8,12,32,0
331.52,0,IN,web,91.6,9,155,0
407.8,0,SA,mobile,74.5,11,102,0
199.46,0,IN,web,64.5,12,20,0
759.95,0,NG,atm,92.0,19,152,0
30943.59,1,UK,atm,42.7,0,8,1
1472.97,0,SA,web,87.9,15,145,0
262.98,0,SA,web,96.8,19,51,0
1655.74,0,SA,atm,68.7,13,98,0
665.48,0,SA,web,98.3,19,32,0
617.83,0,SA,mobile,87.8,9,197,0
725.47,0,UK,web,69.2,21,152,0
4974.22,0,AE,web,75.6,15,22,0
717.22,0,AE,mobile,65.3,10,185,0
1587.92,0,SA,web,61.4,10,177,0
412.98,0,SA,atm,89.2,15,147,0
2715.91,0,AE,atm,71.0,18,17,0
839.45,0,SA,web,73.6,9,83,0
298.83,0,SA,web,91.3,8,108,0
317.39,0,SA,web,99.6,6,72,0
942.54,0,SA,mobile,74.1,15,29,0
478.42,0,IN,mobile,82.5,13,102,0
3060.92,0,UK,mobile,87.5,9,66,0
1215.64,0,IN,atm,83.5,16,187,0
127.86,0,SA,mobile,94.5,20,113,0
1535.83,1,AE,mobile,76.8,21,41,0
441.68,0,SA,web,99.2,18,175,0
740.18,1,SA,web,81.5,11,176,0
2543.27,0,SA,web,60.7,16,199,0
323.48,0,SA,mobile,72.6,6,54,0
498.9,0,SA,atm,65.4,16,160,0
628.47,0,SA,atm,94.9,13,29,0
2251.03,1,SA,web,83.0,9,52,0
966.8,1,SA,atm,78.0,14,119,0
1319.07,0,SA,atm,89.5,9,110,0
882.89,0,SA,atm,96.7,16,115,0
2853.71,0,SA,web,89.8,7,59,0
118.13,0,SA,web,85.9,13,14,0
57.29,0,PK,atm,79.1,17,18,0
495.2,0,AE,web,95.9,14,62,0
4587.68,0,SA,mobile,77.0,17,156,0
824.88,0,SA,mobile,64.8,6,12,0
332.03,0,SA,mobile,90.6,17,177,0
700.13,0,SA,atm,81.9,7,179,0
604.46,0,SA,mobile,68.3,10,150,0
473.08,0,SA,web,82.2,14,54,0
1044.1,0,SA,web,77.4,10,51,0
866.5,0,AE,mobile,92.1,20,53,0
879.11,0,IN,atm,71.9,14,32,0
792.88,0,SA,web,94.1,14,166,0
240.35,1,SA,web,97.5,15,158,0
311.62,0,SA,web,73.2,16,146,0
643.96,0,AE,mobile,61.7,19,131,0
70.64,0,SA,mobile,98.5,21,6,0
1014.55,0,SA,web,88.1,15,172,0
55.33,0,SA,web,95.7,12,143,0
420.38,0,SA,web,97.8,18,63,0
3226.38,0,SA,mobile,82.2,16,8,0
338.63,0,SA,mobile,80.3,14,63,0
274.91,0,SA,atm,96.8,11,81,0
264.61,0,SA,mobile,82.9,13,148,0
1125.04,0,SA,web,75.4,20,157,0
557.48,0,SA,mobile,64.3,19,105,0
1117.55,0,SA,mobile,82.2,17,151,0
1064.44,0,SA,mobile,76.3,12,35,0
1459.92,0,SA,web,61.7,20,113,0
354.15,0,SA,atm,97.1,15,35,0
1670.33,0,AE,web,93.9,21,168,0
4168.08,1,UK,web,16.2,0,4,1
8818.31,1,NG,web,19.5,3,0,1
639.25,0,SA,web,95.8,20,122,0
512.62,0,SA,atm,79.9,18,187,0
256.75,0,SA,mobile,64.2,12,81,0
254.15,0,SA,atm,82.2,14,37,0
552.84,0,IN,mobile,64.0,9,88,0
2429.52,0,SA,web,70.8,21,191,0
1123.17,0,AE,atm,63.0,12,45,0
418.0,0,PK,web,90.3,19,89,0
1018.96,0,AE,atm,90.8,9,82,0
288.43,0,SA,mobile,76.9,19,166,0
3602.77,1,PK,web,58.9,3,3,1
662.7,0,SA,mobile,64.3,11,82,0
1206.2,0,SA,web,83.0,21,70,0
214.47,0,SA,mobile,97.2,9,56,0
144.44,0,PK,atm,67.7,12,186,0
2904.22,1,SA,mobile,12.2,23,4,1
328.35,0,SA,atm,66.4,20,129,0
447.66,0,SA,atm,86.5,14,9,0
2637.78,0,SA,mobile,76.8,7,34,0
499.52,0,EG,atm,97.3,13,55,0
1449.8,0,SA,mobile,75.7,12,38,0
378.53,1,SA,mobile,73.8,7,66,0
489.71,0,SA,mobile,92.0,15,183,0
1952.06,0,SA,mobile,63.7,11,103,0
247.54,0,SA,atm,91.3,11,139,0
541.93,0,SA,mobile,60.3,19,63,0
7858.4,0,SA,web,98.2,9,40,0
808.58,1,SA,mobile,73.8,14,149,0
163.13,1,SA,atm,80.2,19,63,0
128.05,0,SA,mobile,74.7,20,88,0
158.61,0,PK,mobile,73.5,15,149,0
615.99,1,SA,mobile,70.3,12,168,0
605.38,1,US,mobile,16.3,23,7,1
82.17,0,SA,atm,63.1,19,117,0
2418.44,0,SA,web,65.5,9,57,0
704.76,0,PK,atm,64.6,10,59,0
857.16,0,UK,atm,94.9,20,100,0
271.96,0,AE,web,79.2,11,56,0
1560.26,0,SA,mobile,61.5,9,160,0
75.35,1,AE,atm,68.2,11,32,0
377.74,1,SA,mobile,63.7,19,13,0
333.09,0,PK,mobile,64.9,10,180,0
349.37,0,SA,web,93.6,16,91,0
258.69,0,UK,mobile,97.6,6,86,0
1606.33,0,SA,mobile,73.9,7,174,0
132.8,0,EG,mobile,86.7,17,60,0
349.4,0,SA,atm,96.1,20,57,0
922.05,0,PK,atm,68.0,9,87,0
926.95,1,SA,atm,66.8,11,112,0
4922.84,0,SA,mobile,70.6,9,52,0
736.78,0,SA,web,66.8,16,158,0
1214.98,0,SA,atm,68.3,20,24,0
200.64,0,SA,atm,95.7,10,38,0
243.12,0,SA,web,83.8,8,139,0
364.04,0,SA,atm,74.5,7,134,0
1202.11,0,SA,mobile,66.2,12,188,0
219.08,0,SA,mobile,97.7,11,71,0
303.12,0,SA,mobile,78.7,6,134,0
1132.25,0,SA,web,72.6,16,31,0
994.42,0,SA,atm,83.7,11,135,0
541.59,1,SA,web,85.9,6,141,0
421.87,0,SA,atm,70.2,12,100,0
2391.25,0,PK,atm,94.7,13,93,0
701.28,0,SA,atm,61.6,14,54,0
691.25,0,UK,mobile,86.9,9,93,0
1290.81,0,SA,web,67.5,8,88,0
620.69,0,SA,web,92.9,18,88,0
1261.61,0,SA,atm,66.0,13,73,0
737.24,0,PK,web,91.1,12,123,0
226.44,0,SA,atm,99.9,8,118,0
244.63,0,AE,mobile,90.7,11,135,0
281.78,0,AE,atm,88.0,6,15,0
107.05,0,SA,mobile,70.3,10,27,0
154.83,0,SA,mobile,72.4,20,48,0
1407.55,0,SA,atm,64.4,20,65,0
3388.58,1,SA,mobile,66.1,18,138,0
1109.47,0,SA,web,85.2,18,15,0
214.34,0,SA,web,69.6,18,165,0
2649.16,0,SA,web,81.3,18,74,0
589.88,0,SA,web,99.0,20,45,0
139.87,0,SA,atm,70.2,14,7,0
480.09,0,SA,atm,67.3,12,47,0
1221.54,0,SA,web,61.1,7,172,0
282.48,0,IN,mobile,77.9,18,146,0
564.89,0,SA,mobile,73.9,14,107,0
1670.01,1,SA,mobile,94.8,8,102,0
877.85,0,IN,atm,62.1,16,69,0
1148.94,0,SA,web,69.7,20,167,0
891.35,0,AE,mobile,98.5,6,128,0
699.58,0,IN,web,96.1,20,33,0
1222.73,0,SA,mobile,75.2,6,63,0
494.73,0,SA,web,87.7,15,187,0
348.88,0,SA,web,96.6,21,83,0
16081.78,1,US,mobile,4.5,4,8,1
265.43,0,AE,atm,92.7,17,99,0
163.74,0,SA,atm,68.8,14,162,0
779.24,0,PK,atm,74.8,14,59,0
2178.24,0,PK,atm,81.4,14,119,0
1154.0,0,NG,mobile,88.6,19,160,0
3059.63,0,SA,web,78.6,16,151,0
56.95,0,UK,atm,84.9,8,16,0
1269.42,0,SA,atm,63.8,14,165,0
153.45,0,SA,atm,94.3,17,94,0
223.07,1,SA,web,65.1,21,166,0
2066.72,1,SA,atm,65.9,7,185,0
1178.3,0,IN,web,89.3,18,180,0
9403.51,1,PK,web,31.2,5,6,1
284.71,0,SA,mobile,83.0,16,145,0
1593.56,1,SA,atm,99.9,20,86,0
796.52,0,UK,mobile,48.5,3,5,1
1041.72,0,SA,mobile,62.3,18,188,0
257.9,0,SA,mobile,82.3,17,86,0
441.52,0,EG,web,66.2,11,90,0
5524.69,0,PK,mobile,82.6,20,138,0
942.75,0,SA,mobile,66.3,19,52,0
530.23,0,SA,web,95.6,12,176,0
150.15,0,PK,web,73.6,19,103,0
660.89,0,SA,web,96.7,19,54,0
139.16,0,SA,mobile,96.7,9,170,0
1031.99,0,SA,web,91.8,19,64,0
882.39,0,SA,atm,98.0,16,143,0
425.3,1,SA,atm,74.6,15,73,0
346.32,0,SA,mobile,88.2,21,181,0
607.81,0,SA,web,96.3,13,142,0
2137.73,0,SA,web,66.5,12,158,0
420.48,0,PK,atm,83.8,14,177,0
303.68,0,SA,mobile,84.4,10,84,0
1047.42,0,PK,mobile,67.6,20,67,0
224.51,1,SA,mobile,67.6,20,46,0
1841.28,0,SA,web,75.2,12,97,0
655.8,0,SA,mobile,92.6,16,91,0
1733.8,0,SA,web,99.4,14,40,0
876.08,0,AE,web,60.9,6,62,0
232.56,0,SA,mobile,92.6,16,70,0
499.16,0,SA,mobile,75.4,17,181,0
801.59,0,SA,web,84.0,13,18,0
1772.55,0,SA,web,95.6,6,63,0
1332.01,0,IN,atm,80.6,21,148,0
568.05,0,AE,atm,78.1,14,184,0
1234.11,0,SA,atm,74.8,11,154,0
543.59,0,SA,atm,97.9,12,176,0
324.18,0,SA,web,60.6,20,169,0
120.65,0,EG,mobile,96.8,9,151,0
792.72,0,SA,web,92.2,6,48,0
1152.99,0,SA,atm,92.0,20,196,0
465.64,0,PK,mobile,90.9,14,63,0
569.03,0,AE,mobile,79.9,15,9,0
1234.49,1,SA,atm,87.5,20,31,0
669.15,0,SA,web,81.6,11,75,0
999.09,1,SA,mobile,84.4,16,42,0
1448.2,0,SA,web,88.2,18,100,0
1200.93,0,SA,atm,88.0,9,39,0
610.28,0,SA,mobile,98.7,11,6,0
467.93,0,SA,mobile,78.0,16,85,0
2071.43,0,PK,atm,69.5,10,64,0
1385.51,0,SA,mobile,98.1,11,136,0
3433.24,0,SA,atm,77.7,21,196,0
353.31,0,EG,mobile,89.3,20,99,0
676.1,1,UK,web,98.9,10,162,0
1393.99,0,SA,web,94.8,9,131,0
918.98,0,SA,web,77.0,12,98,0
1986.02,0,UK,web,99.2,6,169,0
1290.41,0,SA,web,94.9,15,175,0
340.78,0,SA,atm,83.7,14,144,0
562.78,0,SA,web,75.8,9,148,0
1075.01,0,UK,web,93.7,9,7,0
635.98,1,PK,web,65.9,11,187,0
715.62,0,SA,web,74.5,10,178,0
693.04,0,SA,web,95.8,17,28,0
932.3,0,SA,atm,87.3,8,142,0
2441.08,0,SA,web,82.3,12,79,0
1052.12,0,SA,web,78.2,7,110,0
300.33,0,PK,web,88.0,15,139,0
418.06,0,SA,mobile,60.6,20,14,0
90.53,0,SA,web,99.2,8,43,0
1724.78,0,SA,mobile,96.0,14,100,0
2221.83,0,UK,atm,77.2,7,29,0
776.66,0,SA,mobile,74.6,10,107,0
841.13,0,SA,mobile,91.3,12,51,0
690.58,0,SA,mobile,73.3,11,16,0
610.47,0,SA,atm,89.2,12,110,0
256.96,0,SA,web,96.9,18,97,0
1627.93,0,SA,mobile,77.3,11,181,0
909.72,1,SA,atm,75.0,10,128,0
49.54,0,SA,web,74.7,16,87,0
2462.83,0,SA,web,99.1,9,115,0
756.45,0,SA,mobile,97.4,11,67,0
381.28,0,SA,atm,66.3,19,148,0
607.83,0,AE,atm,69.1,8,128,0
403.88,0,SA,mobile,63.5,7,154,0
261.86,0,SA,mobile,69.7,11,189,0
415.65,0,PK,atm,88.6,18,67,0
867.88,1,AE,mobile,97.1,7,119,0
502.65,0,UK,mobile,72.8,15,82,0
905.69,1,SA,atm,89.5,17,123,0
297.07,1,AE,web,89.5,18,179,0
1429.87,0,SA,mobile,80.9,11,153,0
856.54,0,SA,web,87.4,10,128,0
2280.06,1,SA,atm,95.9,17,171,0
827.8,0,SA,web,96.5,19,141,0
858.78,0,AE,mobile,69.4,14,77,0
454.16,1,SA,atm,62.8,12,147,0
850.49,0,AE,atm,66.9,20,86,0
